customer_id,company_name,industry,region,plan_type,signup_date,mrr_usd,seats,tenure_months,is_churned,churn_date,nps_score,acquisition_channel,support_tickets_ytd,last_login_days_ago,email_hashed,phone_hashed
CUST0387,ByteForge 64,Retail,Latin America,Growth,2023-01-31,494,20,17,False,,20,Direct Sales,17,47,a9013f4d435f1cb5283211f9d750f78c5719d06e90e15905ae49146325ef62d9,fc1a7bedb588d5c5eeee9fe6d03a2b53474df9da16c3f198317bd3b7a51fe957
CUST0388,CipherStack 10,Retail,Asia Pacific,Starter,2022-11-08,68,3,20,False,,-3,Direct Sales,0,5,d540aef49d756b28cf55bd6d228471430ffd871b0cd78553f8ff6e1a8bc84bb4,c9b47a4f25b5a9d5d2cfdb6d24bbea620b2360527077a6c7bf54bc17c554642a
CUST0389,CloudPeak 67,Healthcare,Europe,Enterprise,2022-03-31,7641,180,27,False,,72,Direct Sales,27,35,26d43e04fcabd2917e14e75e1d7175ab680ccabe245621e1aa80fac58a785c11,15c65f79ae6e2c997573c05fa3b9a754fc4d9063cf4a85a71d91349becb6beae
CUST0390,QuantumEdge 28,Finance,Europe,Free,2022-02-25,0,1,28,True,2022-12-18,-25,Paid Search,0,,e788e6ee72ef5908492454fd08b9186ba2b775c9b1cd195d59837499c2078234,ca30f5ccc6caa34bbc12d59cac891accf6a41e966be43d9d12fd3271afb51404
CUST0391,QuantumEdge 21,Healthcare,Asia Pacific,Starter,2023-07-14,52,5,11,False,,69,Paid Search,32,56,96610d07a08634479efd82e2fb970853d3c089affb020aab55035ca78acd3bc8,01e3d37bf340cc23e36f445ea0886c5408b0bd58c97b777fd897aee800b3b549
CUST0392,NexGen AI 53,Logistics,North America,Starter,2022-03-27,88,5,27,True,2022-05-27,-70,Organic,36,,14383de75f73804abe5df20a8a130e00792881a022211fbc84cd4df09489b6d2,3eccdf1b042cb772f44c468abcdca7cd72624605bde854ebf06bc7b7da4674c1
CUST0393,PulseWare 5,Education,Europe,Growth,2022-09-03,559,10,22,False,,-62,Social Media,14,43,d11526a924d3aa8ed89f989c6c8df147746b5012f176ec36c96d19d853f5e59b,2ed402c3aa75185b8fcf05003af640203d439563a5dc688dbc84286d1ec83758
CUST0394,DataSphere 63,Logistics,Europe,Starter,2023-08-01,92,1,11,False,,-63,Referral,26,4,9760a72ffbf053b230f5431cfda8ed92ef56b5ca13675d6af8ed9da449510eb2,8cd511a8d430d3260c19aca965d62f5874035860a42e5ae9e92ccfe60eecc06d
CUST0395,NovaTech 76,Media,Middle East,Enterprise,2023-08-04,3419,348,11,False,,39,Organic,37,33,3af70f4e475ecc1c9d53c6b837d01f21e6b39b8a7acb50207cbe8241de83c2bf,778bb33d372c77405c147175d2c2b35a28442e9dbd567098aff8b99dd532d316
CUST0396,NovaTech 6,Retail,Europe,Starter,2023-08-26,56,5,10,True,2025-06-18,53,Paid Search,19,,5a44fa3659b2ca007bbb9b45b2c9826153e6dace73d782230d963c93c8feadd8,3f70094e0c72493f86f3c70d87a10389059dcdef2e76cc52b0f39431f7dda488
CUST0397,GridLogic 67,Education,Asia Pacific,Growth,2023-04-21,416,5,14,False,,-32,Social Media,3,163,fa6a22547e48c7ade6440727c389e4e16f6fa2a4300ccef9ae14d192e9ac2f9f,292528a4e629e78006bf0f5bf4f53b6c83ada574e4a55d5d9b8982833aceea5d
CUST0398,PulseWare 70,Finance,Europe,Starter,2023-02-03,66,4,17,True,2023-07-03,48,Direct Sales,29,,ff095db382eccaa4a3e219cf86529d5fd93af106c451017ab7ebcbc6ed6c6a72,2fa1b41610f86a072bcb3e1229702fc55d108060c119ca59fcbb63a0fc629245
CUST0399,DataSphere 32,Logistics,Europe,Growth,2023-06-09,417,8,12,True,2023-09-02,92,Social Media,36,,f70c49b66939fa1719df9ebbd981b663cb68097168f7b4a1ac445e2fe10d6b37,f7c98b0beaf261d29df4aaf99b80a191ece3735ac024588f4e6a7115cda2b028
CUST0400,PulseWare 57,Logistics,Europe,Starter,2023-03-04,77,2,16,False,,-5,Referral,20,165,d90773615c3876f94a03b20b373c0116bb03ac81c266bf567e62ae2f82cbdeaa,84011c82953e90d0aa515c08cd629102be78f35e0eddd53ea3aaef07747aec0c
CUST0401,CipherStack 74,Education,Latin America,Enterprise,2023-11-09,6179,120,7,False,,100,Organic,1,134,36dc0f0a79df0c57ae871755b25423dd6b854a797a10edec40d1e454797beb27,f6e558f6dd155d29bd4e73ae827419c30e0a99c467636f77d608232cbe2f59a7
CUST0402,PulseWare 32,Retail,Europe,Free,2022-10-23,0,1,20,True,2023-05-29,-80,Referral,1,,af66cce030eb4f97267b89c93335bc998becb7ff2ac71dbdaa77c7675acd5d1b,b15827abea158aafd6ba213880f87dd82061b82daa0446bce7b1ba86b4fbca08
CUST0403,ByteForge 71,Education,Asia Pacific,Growth,2023-03-20,314,19,15,False,,80,Organic,26,88,c91425861506f8c5cc478e65a4133151a6182bfb45890eb3c0a4d46074922366,ae7d7ac8dcabe6fda1418f5cbae33fb730b25215b6ef61f784b561033e04bee7
CUST0404,PulseWare 71,Education,North America,Enterprise,2022-08-23,3263,30,22,False,,-67,Organic,23,106,0010f40036794c95cb3fa9971840bd22bc09a82c8d6625fe3e3847021e68b4db,af6ac5d2699e51b593234c79cc261eb1c52aa1fedcfeded45f9e7f12ad5477b9
CUST0405,CipherStack 15,Finance,North America,Starter,2022-07-17,76,3,23,False,,-57,Direct Sales,8,14,9c0500892d6fab7b161a87ed8d8d8ea2ff8ba1170be5146d3a4d18a2ad97963e,01132069030e3659a7d23097e42a518b1cf76f1f05eeeca1c3070f494135d09a
CUST0406,DataSphere 13,Retail,Europe,Free,2022-03-03,0,1,28,True,2022-10-08,1,Social Media,5,,cc6eca2fb17fbe6256f6b6f724015a629e0b01e89ae8ce6e6f4ec940f3bd4d12,f19918c94b7d0a41ba951b45c8a235dbbd4e85b873b3bdba6a93e2de73f52793
CUST0407,ByteForge 10,Education,Middle East,Starter,2023-01-12,59,2,17,True,2024-06-20,1,Organic,25,,69caa422f0a4bd04b4e8c65616bf78f5f7ce5ce83d2a4c89087110302f66f6b2,2e455cd521d821e06b2c9fd74350f782d611a9105e6ab14236f4a4df463a1909
CUST0408,CloudPeak 3,Education,Asia Pacific,Free,2023-03-03,0,1,16,False,,39,Direct Sales,25,50,a91dcb4e987adebb16218767a5695449e64d7d235ac5cfdedbd78716cd131bb5,5d6a50b5b9608fdcc8e86fed952f16f223b5e8404bb16638cb129a9f67320c6d
CUST0409,GridLogic 63,Education,North America,Free,2022-06-06,0,1,25,False,,42,Paid Search,15,43,495ae4cbcba88f5e01073204bf5af4bed2f56420bd02b4117652cacb4c27863a,5586994fd63483fb09ba8f07545e8c8a2bb07a52f978e8b4d02d928f5f760c95
CUST0410,CloudPeak 91,Finance,Middle East,Free,2022-05-15,0,1,25,True,2023-12-15,16,Social Media,23,,4754e9fbb18c756ca519d060ff2308088cc136904ecac195e63648236a666bcb,fac9ac876cecfef208ea1d1ad1ac1fff3c745748baddec3a7b26195e1ff1d42d
CUST0411,CipherStack 8,Finance,Asia Pacific,Starter,2023-07-17,71,1,11,False,,99,Social Media,33,0,a80661caca51a02711c10f14e785a4154bd51346f58d288b8e38d1cd2ad6fd1c,1b5eae0d0470216837945f6113fe307f6c028b53389fc5ea655430da3f131a13
CUST0412,CloudPeak 40,Media,Latin America,Starter,2022-10-28,77,4,20,True,2024-05-02,33,Referral,9,,0f6c774ab3779afa2e2960bbca09da138008784e9d8ae4b0c2f45cf339652b33,f7e773f20b28dfcc956c2c6234a3cb043cf428cf21dbab45efed8b32e2133ea0
CUST0413,PulseWare 73,Education,Latin America,Enterprise,2023-07-29,4557,295,11,False,,-79,Referral,23,90,d92e627eab71e839e63d156dcfb6ff2ee60a5a21d187e6ec08df7139a442926f,bde8e32e2f50e0d112e202d9bfcb9793fcc0163c7d2656a5e8ee46fce6a91e46
CUST0414,NovaTech 25,Healthcare,North America,Starter,2023-10-30,91,3,8,False,,86,Partner,35,24,e273f4066167f4566deddb5ee5d777e0203a4dcfa280f2e9ae4da45f0cab91ce,a12938af9605e99573bbbe992b1bbfc82f0930fe9c0f282ddfa4311ee8a161c5
CUST0415,CloudPeak 65,Logistics,Latin America,Starter,2022-02-28,53,4,28,False,,-10,Referral,9,10,8f753ba57c27ad02fb2fdf6ac0507d306822daac5dcb477881fc1d8c38ab79ae,18baa92222ffb4c52ee094df221274efc3ccd1e446756725af2a138e9e9fc033
CUST0416,Apex Systems 73,Logistics,Asia Pacific,Free,2022-04-02,0,1,27,True,2022-06-11,-39,Social Media,6,,a50017ceb8d90db214298e715143ad74c8a66737e2dc17f7aaaa79aaafd96afb,4451ee71b5c4a8e8dceadb5451a0bb93bf35e6b6fb94655c7a729a65fcdb7cee
CUST0417,PulseWare 95,Healthcare,Middle East,Starter,2022-06-28,94,5,24,False,,-99,Organic,16,150,37b9adfaee1c9f94a127766b451e0f62f29feced26c2b7b0f1ca60a2ebe1ee0b,5427d08c64746a17b42aacff5d158b330f4daff7adddab93d2aa4a3510833150
CUST0418,NovaTech 45,Retail,Middle East,Growth,2023-11-09,432,7,7,False,,33,Social Media,20,62,4365fc20891c83e43b759e276a458477ad20306391420add1c2d5e96670644dd,ce66c6f396acef082bd2cfa80865ed3f99766b1ec3a058e5fa5fa5f26e5cc699
CUST0419,NovaTech 68,Finance,North America,Starter,2022-03-14,64,3,27,False,,-97,Paid Search,24,112,2658ea0e610e1853bfe299efb16a3d997fc4397906935571e43a432c05924c05,b6b750aedcdf7195bbb34f1a8b94ff8a63719ddb3aa96bb35b42ac2bb77c7bb0
CUST0420,GridLogic 44,Retail,Europe,Starter,2023-01-16,73,4,17,False,,40,Paid Search,12,89,5ff502f2fe152ebfdefa7b4daa10ef7c88ace439c46f2cd70ad2fe4701fdcfd6,84740909f63183931d6ee02c47122463890c7712e8e484a32a22d91d2a18966c
CUST0421,CloudPeak 46,Finance,North America,Growth,2023-09-01,523,14,10,False,,7,Direct Sales,17,125,b9a1fd572a38eec2408f7a4a81b7782a8eeafb5cb994bf3c55dd54e82e4f6ea8,9f706eaf75bde7bad74f25ce05072fcf8a2f45e21e1372a3424bb79e34cd50a8
CUST0422,CloudPeak 18,Logistics,Europe,Enterprise,2022-10-05,2571,186,21,False,,30,Referral,32,107,0f5fd589afabc8d1dd73286533bb1f2a5ffbb42e92cbbfb79b9be3bf870aa3ca,012b9a98e1fa5ffa4fbd450aa74cd10249c40a0ec1328bc48f9dc565c417b817
CUST0423,NexGen AI 79,Retail,North America,Growth,2022-03-20,418,22,27,False,,-100,Direct Sales,5,3,879317af798ac1bf7cd72f2def97ca4011980708c5e0a364793c743d67c00134,863704082e1a4e9ac57e0e01604fd9950a7f763f6efbfcafe0a316ef8256b75c
CUST0424,GridLogic 32,Retail,Europe,Growth,2022-12-20,579,20,18,False,,9,Paid Search,10,137,cf50f4b59c31807aa207da55e166c79ef671516ae3a44fb57b7265657f26cd13,dc73ed147bff900b9a322095a8429c7041ccc069a8a3e11b318ceff75ba9b6f0
CUST0425,CipherStack 48,Retail,Latin America,Starter,2022-02-26,78,1,28,False,,62,Social Media,5,42,5236f523940ddf55773ac43ea9b655440758114e3a427aa3462b99414c3de7bd,c423fd91fa1dfea9539e1ead7a323f07088da90bcd6bc540873f7926329a7369
CUST0426,CipherStack 72,Media,Europe,Free,2022-06-21,0,1,24,False,,61,Organic,10,177,a62898689c57ebd84a905aa8467dede04e508a9e3e21164778361aef2fc77027,3bcb550019ce85d291dc9a13ceb7348c5b7948e6d01d46dfcfe952ac91f28272
CUST0427,NexGen AI 95,Logistics,Middle East,Free,2022-09-16,0,1,21,False,,10,Direct Sales,31,107,1593aa898f404e432c6bd518d05fd42b5604f4fe481c79190e59344b8cf455b5,e4565b569c11c35126c109757585e2d9b7004de1d510d9e27531fabc26fee9fd
CUST0428,CipherStack 96,Finance,Latin America,Starter,2023-03-24,68,4,15,True,2024-06-06,99,Partner,30,,1fc6d2ab59b22931f77c65494648355b22978b998d9dcc1903435bfc617867bc,40021e0b4b722af1a8bdc3c45ac3f84f98ac0c0b96945a15ae41d38929b89113
CUST0429,CipherStack 17,Logistics,Middle East,Starter,2023-06-13,72,2,12,False,,-60,Referral,16,97,d89e91506c0f5f3cf623ec1e4e8541d17d6eb725018e8b84842dee59b63322c1,b18cf2a5fcf40511643e9ced5a765375f98c10b4349e36da23f427d574d6f8b9
CUST0430,DataSphere 20,Education,Asia Pacific,Free,2023-05-01,0,1,14,False,,-70,Organic,7,39,f84d25a6a1685ae473991ffb02e91ea4be4b3d7a1718dcd2c36e2c7bf437ce61,b28b0ee19565e14aa3b7b2a4027a39b65fdb52d9b1d1f14eb3bee3b5672517b8
CUST0431,NexGen AI 57,Finance,Middle East,Growth,2022-03-07,527,15,28,False,,18,Referral,27,130,9b0fe8cc66c0baae211a8da1980cb730a4e97183ad1048f327df6ca17c51df31,f4ed99e846e8c24860703630e35dc3f9ba2d109b32d9292f59c4c375bc1c5b39
CUST0432,GridLogic 77,Retail,Asia Pacific,Free,2022-01-24,0,1,29,False,,73,Direct Sales,16,155,92511a40a5a9d1f4ba62e2b26839f01ff00fc38c0e6a75452f6e8f5ee5a17350,eab088f0ff1d6bde7f7e4c6aa732ec46ec19c10e7ab9ae49b67e75f1363e08d4
CUST0433,CloudPeak 81,Education,Middle East,Starter,2022-03-04,90,4,28,False,,66,Referral,19,18,11e7cc176ee0f999277a3ec80b37c105a98aff0dd8393b483d43919d70770edc,87eb1085006a133d4fb9fc2b64a8fc61810c313d20f87cc2a218fdfbeea12071
CUST0434,GridLogic 57,Retail,Latin America,Enterprise,2023-11-03,4033,159,8,False,,88,Referral,11,74,671b8b71a9cb93b1a235247ced014ab71a257d9ff728e772d952b4d6c324153c,e96a6921166f4156fab180b4df29b9253b9108c30b93d152e31362453e207e0c
CUST0435,Apex Systems 26,Logistics,North America,Starter,2022-06-11,97,2,25,False,,-17,Direct Sales,19,144,7719795ebc8ddcc038ddd311c12c9008c3213dfdf8fc5c104a68c728ce8dc1b5,d782ad8cc788f5291f54a9e4fb24a1cf3344e170ef3bc6933b80ec76e6e9077e
CUST0436,ByteForge 26,Logistics,Middle East,Enterprise,2022-09-14,5048,67,21,False,,59,Paid Search,4,170,70338a518249a6bc9bd4b21bdcece07f65ba54d71688cfb6f8aa0a17c030c2fe,bddbb517222f38a08e37471527b6e535f7819f4b36a562a9178db7707346c7fa
CUST0437,DataSphere 93,Retail,Latin America,Enterprise,2022-09-26,5367,347,21,False,,27,Referral,32,64,1ecf9a061dabb19fd7f33b7c9460b6135d1d464c70ce96f49dfed1c7f3e859dd,0fc27fe8e69165c0027be03eb5e8fe45372d08a8b4c18c8499af953cebe81cb6
CUST0438,ByteForge 87,Manufacturing,Latin America,Starter,2023-03-25,88,3,15,False,,-31,Partner,0,94,2f25a6e2797a1df8ece80a642924658b0aa3701ff8406838d5d78b3c5a270769,e338c7d57a6b3cfbfbb717c2c6587bebb3e9c7c33cc052b13bdd66f174b1f56b
CUST0439,CloudPeak 92,Education,Asia Pacific,Growth,2023-07-10,499,18,11,False,,48,Direct Sales,3,178,1515404c2d285d6e3b3f7723d98313572c3a64567ebed548495eeb27eb180929,115bbb605cc6492b9eba8dd0511c04b39d4be2cfb94637614cd8fa37e18ed2d9
CUST0440,GridLogic 91,Finance,Middle East,Starter,2023-05-08,97,4,13,False,,-52,Social Media,8,140,ff8ef3f1f3d8417007695036f39ae1293a691c09c9a100d0c779e86afb522072,3c09b85745391fa31084bfc69eecbbf3caa9127fec6e9ab93d6cb9ab9539a499
CUST0441,CloudPeak 4,Education,Asia Pacific,Free,2022-01-04,0,1,30,False,,63,Direct Sales,30,56,1719e6c897913dbfb16a6afe89b91f345f2cfea1ded3efb76a08b33183215635,68184cb219309d05070c3fb8ac3df35e5bdb8152344dcf421915b707c67dd328
CUST0442,CipherStack 64,Logistics,Middle East,Enterprise,2022-04-11,3066,87,27,False,,-40,Direct Sales,13,98,4b3ceef472c3ae3b24e5d8e01c818f36b90647f38f60ad384af01b6c87f1181e,865f6cf28b6eb1201d62f70be90dbfee3bb86d74ffc4b2da20f5efb662f00192
CUST0443,QuantumEdge 54,Finance,Europe,Growth,2022-10-21,584,25,20,False,,-37,Social Media,13,25,198dbd20164d36cc61fab3233edd5606e5e39a2aa81f0a0f60e507aaa2a5df26,260af04c81aa79cba56b0aa6d5e15d7cdb05a093ca48546e7e98c0c92c929732
CUST0444,DataSphere 96,Manufacturing,Asia Pacific,Enterprise,2023-05-07,7432,384,14,True,2025-01-17,58,Referral,38,,88a3a0b54f6a68410bca1a5d212d9c68a726ba90f2a6e24e2c3e95eeca7c8db1,2ff41ad2d1aafb9d307e0667285affce95cf363c113eeb2a312aede0078bb177
CUST0445,ByteForge 79,Finance,Europe,Starter,2023-04-10,84,1,14,False,,-56,Paid Search,33,78,0854c5b2b4797147e194aae256e95d9c67ce94f1ba779ccc9b07e97c2ae98cc1,70eaa1f5421cf9bd31c60f9b7333bd2f14d96d9bcf4e4434fc7af0980d4170c8
CUST0446,Apex Systems 68,Healthcare,Europe,Starter,2023-07-19,53,4,11,False,,99,Direct Sales,31,97,3b4637833592a71d62e8a92f02503f7a3d23f3440500c89bb8344a6181cc0b04,0634618b4f0d6ee16ebc428f2eaad676976025305bfbe218f9ed5b6b88af308a
CUST0447,Apex Systems 44,Media,Asia Pacific,Starter,2023-11-23,64,2,7,False,,-7,Paid Search,5,131,14cb85120bfa365d3c49a62a1c3ec2f1e517276f6be9ff1ef9fb72cf83befa82,2435b0e13fd4428526f137acd4703cbf3f4081e7a877e78c29a3975d54a20277
CUST0448,GridLogic 41,Healthcare,Europe,Growth,2023-02-18,318,14,16,False,,29,Direct Sales,31,120,ded0e56b73b555ccb6a7553d0a8e9b7942e7e6425bb89b9267f448769e9ee0c9,344205beaaf893a67affbfdedeceb07a5efe560995d4b9dfee367e6f33819424
CUST0449,QuantumEdge 8,Education,Middle East,Starter,2023-10-10,54,4,8,False,,-24,Social Media,6,33,cdcedebd67d9c62177298b86a20a2e2b9556415edc082e7cbaa05394fb084ede,e1cd04174415e7dd3aefd8bed843277a9d900f7f013ce6e479677fe17e76b3b3
CUST0450,CloudPeak 31,Finance,Asia Pacific,Enterprise,2022-06-23,2150,382,24,True,2023-05-11,-19,Partner,12,,f808b599ea372ee22e0f21bb149c375c2826c9dfd15d2ae4a70e21c87ba32134,94c6a6fa11adb9318d123af7a3c17ce8f84f6b6565e93265adf71f6d66df178e
CUST0451,NovaTech 43,Healthcare,Europe,Growth,2022-01-05,467,8,30,False,,76,Direct Sales,9,163,8a716fe11100e641cada6e74d409940093cc66606d7d0ae69c1d97cfd4c8fbc8,6b0b113929023d4a35a17590c738a29da8ec91846e530d9c9ec114947a6244ce
CUST0452,ByteForge 36,Media,Latin America,Starter,2023-10-01,81,2,9,False,,74,Paid Search,11,57,7779a6436ed869504dde2b807b9420fadccab416974578c679a010960dce0c16,22386f7f1bb15fdfa55a79c88790ea24d987957a5e8676de835da5e61029d399
CUST0453,Apex Systems 54,Manufacturing,Asia Pacific,Growth,2023-01-26,464,17,17,False,,21,Direct Sales,18,149,79302affe3882114c7071f3403607f76f0d3353982cace4013301c9262b4d767,fe0f48ebe80fdd2f0b9a4f827cb953683f2318c9207f49fc21584facf720efc7
CUST0454,QuantumEdge 83,Finance,North America,Enterprise,2023-10-08,3311,119,8,False,,56,Direct Sales,6,163,a3ea8afe1023e708709a503cfc849bef2a23d6299904ffdbdf925d2ca38b75b6,a29cabb5619f6bed7b8dce4630fe5d83d26fcac3faa7da2ce2e2ebe62d5bf085
CUST0455,PulseWare 83,Logistics,Europe,Growth,2022-01-15,525,12,29,False,,55,Partner,5,37,bfef712cfc4d681b39a814c2f52f205a8cffc9ebef18f03f5f4c130ffd6bfb3b,db830c20377adc47e42243e4639d7dc3527191178932f0004fbb8ac73bbe92b6
CUST0456,Apex Systems 99,Manufacturing,North America,Starter,2023-06-21,96,4,12,False,,3,Direct Sales,8,159,4e27d02554bf7f8fcdb3b298350dfa53252a166a2ad655106e89deb8c0d14d50,64fa653a79d316b7ad2749bb923c443d0247d7e37128e05c0f044f6d5e0d9fc8
CUST0457,DataSphere 39,Manufacturing,Middle East,Enterprise,2022-08-30,6035,499,22,False,,-59,Social Media,5,7,9b024853894a9ac6458c45e07db626d5fa2e67e43c93f795ee1d073efa9543e9,1a957bbd7628c8ae0800064b43344e6bf8ef2326990a2fa3e3b2f86fa72dfd5c
CUST0458,DataSphere 47,Finance,Latin America,Enterprise,2022-06-20,3941,174,24,False,,73,Paid Search,20,33,6c68436c1e040796f06aa178e527e555c556bba5659fe5961f304f43b68ba756,eb1d69ad014b3be89a5764720b88b7f6447567f94eb8803185e99bbb54faa09b
CUST0459,GridLogic 78,Healthcare,North America,Free,2022-04-30,0,1,26,True,2022-10-04,-74,Organic,30,,29b6328ddda4c4866ec142213a13ac44b787bdc70272db82229663f68dcae939,e1a9091db62e8edecef8580f12d85f15347dd518df930ab447669ba1ebb973c6
CUST0460,GridLogic 38,Logistics,Asia Pacific,Starter,2023-08-19,77,2,10,False,,-70,Referral,34,30,7c50f1aa5f2cb9418f2df29e5309322aee3b4d1d38bcc3b9d188e55b9226f716,7a42b649b00081482be365daf50aa6447736a5d0d315e3100bf52ea0e0bf6a1a
CUST0461,QuantumEdge 95,Education,North America,Free,2022-10-14,0,1,20,False,,56,Partner,14,72,6ad91701b107e20d53086ddda00a83d6e91f4f7d9cd403f9901edee9744865fa,9b5ea787e18695585d74d8edf5cc4cdee5cba90b57ae83dbe5e081a9b686cbeb
CUST0462,DataSphere 72,Healthcare,Europe,Free,2023-02-10,0,1,16,True,2023-07-13,-49,Direct Sales,37,,7294b784d60c28eabf04061fe8da5a7fc3fdc1e463f99050d3027a28606a12f1,7d642206598030fb9ae3712c826b2eb23af291ffc717ad8da4698ede9cf5ea8f
CUST0463,DataSphere 27,Finance,Europe,Growth,2023-04-25,583,8,14,False,,-93,Organic,30,158,9fa25e738c40454b1fc2391ad19aabcd3fd68a4e77196ef095f64ad1fcf0758d,17251de4ede27bd2ab27ff3bf2834645ed33159fadfbb50cb964593a272bbc08
CUST0464,QuantumEdge 70,Retail,North America,Starter,2022-04-21,60,2,26,True,2023-05-15,-26,Paid Search,7,,416c955f7b9067b8f5401a6109f97c8dd580d8371b85a9c92d51e38f660c084f,4db29814a2a096f93e6c5df22b4c61a453a0122293ea762fb7df3134ae78ad5e
CUST0465,QuantumEdge 99,Finance,Asia Pacific,Growth,2023-03-10,455,22,15,False,,-71,Organic,38,176,b4bdff9c45ac77b535906065cc667be7acaac3dbfb4b0d757b8aa7b9268ed9c3,afaed462475f4f749482b3454c6c2a3e0c440e6db3d4f06c9d05e87f40b1b0dc
CUST0466,PulseWare 50,Healthcare,North America,Growth,2022-05-08,446,24,26,False,,-93,Paid Search,39,17,6e8eb26515478bf5f60b18496627c1add2d145b1884f979e62f1bc374d828193,6116b0db55d20910bc5a6799a502ef3392864d3190b5a68d067b517617e981b4
CUST0467,ByteForge 72,Finance,North America,Starter,2023-12-17,58,1,6,True,2025-07-26,91,Social Media,14,,8c72d5b2f8a89115c5c8ce4cd8bd99ba5f32e556404ed8ca591827a39622b73b,bc176eadfb27e4caa1504d5583f7ef50515b6b0c8c71ff7dd85b404b8a0e9339
CUST0468,NovaTech 20,Manufacturing,Europe,Growth,2023-07-29,552,21,11,False,,-19,Direct Sales,19,110,e0456bc001da122cd6b2f9aa0437bd67bcee8e16d23e12894013ffef3e5748a8,acddcd97efe810622f8dea3df2ad20c17015d7885e0a78630c3de6f22bdb0a18
CUST0469,Apex Systems 92,Education,Asia Pacific,Starter,2022-03-03,69,5,28,False,,-50,Referral,19,152,4691c51cfb562997513e3452803e0acc814366cb9d45147037d6c229e1b96063,e9802828df0b0947d44d89587fe38de9775ae3cfef6b40b75c69fb21c9ae67ec
CUST0470,QuantumEdge 19,Healthcare,Europe,Starter,2022-08-22,92,5,22,False,,-40,Social Media,23,42,73534dbbe5fa14ea2e53b979a89a91d1253d7182e08fbf18d60f6f4e07387064,2f5c9234fc135badba5b002d346d4a0352ac7acbf1a1f0541cfe9d73d78922c1
CUST0471,NexGen AI 39,Education,Europe,Free,2023-03-15,0,1,15,False,,-49,Social Media,25,67,c96a566f9e63f33a4dd4038fa4c5a092923d181f06021f402cb2a8dd768d2972,54f8d79ffcbf0886143466b4cb3d495a34c0d7bf1ac0d8368ffc073573a504eb
CUST0472,NexGen AI 47,Media,Asia Pacific,Free,2023-10-26,0,1,8,True,2025-03-02,86,Social Media,10,,144d57eb86f199497bcd2e8e464289dc2662ffe07850a90735ace85a22ed3e1e,80e3145626cfaea15bcb9752385f833af329dd96217e97336e7a07250db41cbe
CUST0473,CipherStack 16,Logistics,Asia Pacific,Growth,2023-06-06,555,14,13,False,,47,Direct Sales,1,10,51f0229e64820ce16686e26dc30ac914608a002b232951b861a6cb9b8db51450,642acaebbf528e80f286d5ffb84916dd2ee2227f5759f78a57dbf7b67bc98886
CUST0474,CipherStack 46,Manufacturing,Middle East,Growth,2022-11-13,511,25,19,False,,-49,Partner,8,131,4be3cb6c7c728a5d396e797033b98d3c979937c2377294dadac07b5a76a9e6fa,212d03b7e5cfb4e81c034b49d66cd075788a6b079f049903c0caaf128f8d277c
CUST0475,ByteForge 64,Healthcare,Europe,Enterprise,2022-04-21,6912,58,26,False,,91,Social Media,13,127,e5894c513c692cddde9688e25ba9da690b849a6c15fd3b948f66845dc4b72d5f,228ac47ad0eeff56f5f69e419d4b095be5a6be368b488fa092de8f1369317fe9
CUST0476,ByteForge 76,Logistics,Middle East,Free,2023-10-02,0,1,9,False,,86,Paid Search,19,68,e0f45b8057b95be080e26376ab43ecf5f80f674b7d8aaa2d86f5d3b5a4031017,9b80c9b311b52a47c0007f03e00c80f51145025d17a42ee1c77d8b6879a2eb7b
CUST0477,Apex Systems 75,Logistics,Middle East,Free,2023-10-02,0,1,9,True,2024-10-18,-33,Social Media,4,,daaafef7bf3b00100fbc382173602cf6ff70315541ffbb1449a788e57cb83222,0979f906d4465ff6720124a2947cb926bd1f0098753d389d5ee0d88e7b4f266b
CUST0478,QuantumEdge 56,Healthcare,North America,Enterprise,2023-06-16,6544,140,12,False,,-66,Paid Search,21,36,ae9f3a98d0390998f78bfc39e70fdbfa321d127d23b6a49f5382c60429bedb94,5e840e867e2053f9deea00070679537fdae1393ff3fd153fed5a9768e4ebe3be
CUST0479,DataSphere 78,Education,Europe,Free,2023-02-03,0,1,17,True,2023-08-30,12,Partner,31,,253aa9d2f18a5936740281589df66dfbf7d6cbd885f547b1d7cfe6dfd55fca89,4a2c9e5648d39614bc675bf6a602a5319780f70efed0e706619ab874d6a90c27
CUST0480,CloudPeak 43,Retail,North America,Enterprise,2022-03-07,3396,437,28,False,,-6,Direct Sales,25,153,53a249d2e0771e65d806bf051046b6d7925c0316a159340fa4a965bde46f0cca,7b3ac4eafeb8082bb3163db03ec671c35f432f5541446d940edb20706b62c297
CUST0481,NexGen AI 5,Media,Europe,Starter,2022-03-18,55,4,27,False,,83,Organic,25,98,b752c5ed4ce6a83d8e3cd36e6ca4de0773467290ce610922dcf52e730c14316b,a48677e83072dbecad238fb9a0193ac0e8edb8fd22f7de1ac2df0adc9fe0f5d4
CUST0482,NexGen AI 46,Logistics,North America,Growth,2023-06-01,324,20,13,False,,-15,Organic,23,123,65fd3b8bad73af630d85c9b675dd58d5db4bf21b4cce9c4407d924c4eb2405fe,81befaf7756b22e03790fd9e325c43010a5709286d09db4e45676e1b1f1009c3
